market_place,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiments
"""US""","""2176047""","""R3DXS94XA5NZPH""","""B010NA04GG""","""806448842""","""Women Gold Plated Jewelry set Red & Green Beads Crystal Necklace Earrings Bracelet Ring""","""Jewelry""",0,1,3,0 	(N),1 	(Y),"""Two Stars""","""Not impressive.""",2015-08-31,negative
"""US""","""25668224""","""R3SV10MXKENB8D""","""B00BXJ1TXY""","""467167914""","""316L Stainless Steel Apple Green Cubic Zirconia CZ Eternity Wedding 3MM Band Ring""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Beautiful! And bargain to boot!""",2015-08-31,positive
"""US""","""52534435""","""R2ECYTTXEJC2KC""","""B0073LMQYW""","""47284979""","""Harry Potter golden snitch OWL Style Flying ball necklace""","""Jewelry""",1,1,1,0 	(N),1 	(Y),"""Five Stars""","""it was a gift she loved it""",2015-08-31,positive
"""US""","""21210928""","""R3ADB37ZZGXUW8""","""B00UO8UD4Q""","""676010737""","""Stainless Steel Designer Inspired Screw Head Oval Bangle Bracelet Rose gold 7mm Wide (8 Inches)""","""Jewelry""",1,1,1,0 	(N),1 	(Y),"""Spot on""","""I ordered the 6.5&#34; rose gold, and it fits like a dream. I highly recommend taking a piece of string and measuring the circumference of your wrist before ordering. It is not too tight, nor large, has room to slide up my arm a few inches (to where my forearm starts). The color is great, shiny, and the screws tight. I love that the screws are connected to the bracelet, no fear of losing them-they're very small! One complaint I have, I ordered it with the ring, also in rose gold, and the ring is a yellow gold. I may order again to see if I get a better match.. I highly recommend this product, the engravings are inside, well made and super fast shipping (less then 1 week)""",2015-08-31,positive
"""US""","""28140828""","""RYCOH2ULJBHAS""","""B00TYVQ3FM""","""668172783""","""Sterling Silver Bezel-Set Faceted Circle CZ Station by the Yard Necklace""","""Jewelry""",1,3,3,0 	(N),1 	(Y),"""Worth it for 36""!""","""For the price, this necklace is worth it. I was looking for something longer though to double up and 36&#34; is too short. I will keep this and wear with dark tops. It is not too gaudy. I would say understated elegance for a reasonable price.""",2015-08-31,positive
"""US""","""2612301""","""R3916IBP7DNZ8A""","""B004SHZFCO""","""426184927""","""(C) Smiley Face Sun Charm""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Very small but oh so cute""",2015-08-31,positive
"""US""","""5964071""","""R15RD63446NTX5""","""B00SZFGHAO""","""854241773""","""Jenaforte © .925 Sterling Silver Rhodium Plated Enameled Red Crab Charm""","""Jewelry""",1,1,2,0 	(N),1 	(Y),"""Five Stars""","""Love the red crab! I use it daily and get a lot of compliments on it!""",2015-08-31,positive
"""US""","""28509288""","""R3RR4OI7ASST1""","""B010EWIJ10""","""256734202""","""8mm Men's Titanium Ring Wedding Band Silver Black Round Cubic Zirconia Size 7-15 SPJ""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""It is better than the picture!""",2015-08-31,positive
"""US""","""52535937""","""RLB2N0HYDJ1Z6""","""B00U20YB44""","""207851951""","""EVER FAITH Austrian Crystal Vintage Style 4.5 Inch Parrot Brooch Pendant""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""Big, bold and beautiful!""","""If you love birds you will love this necklace/brooch. It is a large statement piece and so not for the very petite woman. Absolutely too much fun if you love bling!!""",2015-08-31,positive
"""US""","""17350921""","""R1GYY2Z6QCQLN""","""B00EDS7OUY""","""71049268""","""14 Karat White Gold Heart Shape 1.00 Carats Created Alexandrite Diamond Pendant""","""Jewelry""",1,0,1,0 	(N),1 	(Y),"""Perfect for a 10th year wedding anniversary gift""","""I chose this for my 10th wedding anniversary gift to my wife because my birth stone is the diamond and hers is the alexandrite, and this pendant has a bit of both. As someone mentioned, the pendant is smaller than it seems from the pictures but my wife prefers subtlety. You can't exactly tell it's a heart-shaped stone unless you get up close. It's those little surprises :-)<br /><br />The included chain necklace seems to be of good quality. It's quite thin and the clasp is a bit small. For the first few days after giving it to her, I had to help her put it on. She tends to have longer fingernails so releasing the clasp was a little tough with it being so small. I had no issues though.""",2015-08-31,positive
"""US""","""13606507""","""R14NXPELD9P0F0""","""B002JAGEH2""","""508877419""","""Sterling Silver 2ct Diamond Three Row Bracelet""","""Jewelry""",0,0,0,0 	(N),1 	(Y),"""Two Stars""","""Returned not what wife wanted. Picture didn't match product""",2015-08-31,negative
"""US""","""995588""","""RLAQOIA2ZMAV""","""B007A3KQ6I""","""579072323""","""16g Clear Curved Eyebrow Ring Body Jewelry Piercing Retainer with O Ring 16 Gauge 3/8"" By Eg Gifts""","""Jewelry""",0,0,0,0 	(N),1 	(Y),"""One Star""","""Painful to put in and wear due to a strip of plastic along the cannula.""",2015-08-31,negative
"""US""","""5964071""","""R16BHK0S6GEIB5""","""B00XQJKDQI""","""372663833""","""Jenaforte © .925 Sterling Silver Expandable Charm Bangle Bracelets with Mix Charms""","""Jewelry""",1,2,2,0 	(N),1 	(Y),"""Love it! It light on my hand yet sturdy ...""","""Love it! It light on my hand yet sturdy enough to use daily.""",2015-08-31,positive
"""US""","""14765851""","""R2OOABSG479O2U""","""B00KT8TDB0""","""823750672""","""KONOV Mens Stainless Steel Ring, Classic Vintage, Blue""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""even better than I thought it would be""",2015-08-31,positive
"""US""","""2370481""","""R18ZWBT28CDAXE""","""B00CHUV02S""","""436304258""","""Heirloom Finds Sparking Crystal Kitten Cat Animal Pendant Necklace Silver Tone""","""Jewelry""",1,0,0,0 	(N),0 	(N),"""Five Stars""","""Very happy with the item. It is very cute.""",2015-08-31,positive
"""US""","""11294895""","""RVQBFN5B5VGGW""","""B0098SEP2E""","""146864206""","""FAIRY COUPLE Women's Cubic Zirconia Eternity Bands Engagement Ring R21""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Love it!""",2015-08-31,positive
"""US""","""43153609""","""R1F2VHMGXAIA8T""","""B000NXGR9M""","""854266499""","""3 Ring Guards 14K Gold Filled Ladies Jewelry Sizers""","""Jewelry""",0,0,0,0 	(N),1 	(Y),"""Don't work for me""","""I have never been able to use these on my rings, once I put them on so the rings will not slide around on my finger, I cannot get the rings back on over my knuckle...however, they are just as stated in their listing.""",2015-08-31,negative
"""US""","""24103435""","""R3SOKTDULVSTMR""","""B00B2DO2JO""","""868167324""","""21 ct. Oval CZ Solitaire Ring""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""The ring is beautiful!!""","""The ring is beautiful!!! It is very well made and in person looks spectacular. The stone is of the size I wanted and looks like gorgeous white topaz. However, if you are planning to order the ring, keep in mind that the stone is quite large. If you like bold jewelry, I would definitely recommend this ring!""",2015-08-31,positive
"""US""","""488280""","""R1RRJNBUK3640T""","""B00RICIN3O""","""35657810""","""DSJ Stainless Steel Rose Wood Inlay Silver Beveled Edge Band Ring""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""it's perfect, but not high enough quality for a wedding ...""","""Cute, but you get what you pay for. For a cheaper ring, it's perfect, but not high enough quality for a wedding ring. I'd recommend this as a promise ring or birthday gift.""",2015-08-31,positive
"""US""","""2330702""","""R3RHH71HLOTLG""","""B00Y1YDKYO""","""533990552""","""SUNNOW Women Grils Bohemian Jewelry Alloy Pendant Multilayer Short Necklace""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""It's very pretty, came earlier than expected""","""It's very pretty , came earlier than expected ! Love it 😁""",2015-08-31,positive
"""US""","""1029151""","""R2R2IR2Z9THS1E""","""B00EEPSYE6""","""174540304""","""SHINYSO 22'', 2.0mm Stainless Steel Silver Women's Necklace O Chain-22 Inch""","""Jewelry""",0,2,2,0 	(N),1 	(Y),"""Decent, but twists and broke...""","""I liked the chain overall when I got it, because it was nice and simple and functioned well. One thing I noticed as I wore it was that it had a tendency to twist up when it had something (a pendant, etc) on it. The reason this is a 1 star review is because after only having it for a month and a half, I was lightly pulling on two parts to get it to untwist and it broke... It's a nice enough chain, but if it only lasts a month and a half and can be broken by light pulling with my bare hands, it's maybe not the best quality...""",2015-08-31,negative
"""US""","""42880959""","""R1LTHOV1FLIQCC""","""B00SODKBFE""","""896548854""","""Womens Copper Platinum Plated Tennis Bracelet with Cubic Zirconia Purple""","""Jewelry""",0,0,0,0 	(N),1 	(Y),"""Three Stars""","""Arrived broken! One if the stones were out. Looks cheap""",2015-08-31,negative
"""US""","""41583822""","""R17OVEE1SR2NEM""","""B00UMGXJJQ""","""343925363""","""Claire's Accessories Girls Gold Chain Link Stretch Bracelet""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""Very pretty for the price!""","""I purchased the silver bracelet like this first - liked it so much I went back ordered this gold one.""",2015-08-31,positive
"""US""","""29283340""","""ROAMHR26LW537""","""B00RL1K79K""","""803782594""","""2.95 Ct Halo Cubic Zirconia Stainless Steel Engagement Ring Band Women's Sz 5-10""","""Jewelry""",1,2,2,0 	(N),1 	(Y),"""Better Than Expected !""","""You know I have to say, I am really impressed with this ring, not only is the price great, very shiny, sparkles great, looks like the real thing.<br />Great for vacations. Thanks so much.""",2015-08-31,positive
"""US""","""45953170""","""R1MWTEMOHW9U20""","""B00SZJFPJY""","""735659954""","""Dainty Double Initial Necklace with Adjustable Chain and Extender""","""Jewelry""",1,3,3,0 	(N),1 	(Y),"""Double Initial necklace""","""I really like the quality of the necklace. My only complaint is that they keep twisting together and I am constantly untwisting them : (""",2015-08-31,positive
"""US""","""899071""","""R3S1WWXZJVYG2H""","""B00AVZR1R4""","""307523484""","""JOTW Heart Bracelet 12mm Cuban Link Toggle Chain Iced Out Sparkling Crystal Stones Bracelet for Women (S-1660)""","""Jewelry""",0,0,0,0 	(N),1 	(Y),"""One Star""","""IT TURN NASTY THE 2 ND DAY""",2015-08-31,negative
"""US""","""50823959""","""R12DK3G35JSHRH""","""B0064BYT1A""","""343224019""","""Sterling Silver 8-9mm White Hand-pick Genuine Cultured Freshwater Pearl High Luster Stud Earring.""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Wife was very happy with them""",2015-08-31,positive
"""US""","""158183""","""R3106T9Y80G0M9""","""B00QKOH4ZE""","""412743654""","""A Pair Nipple rings Flower shape Nickel free nipple shield Copper fashion women body piercing jewelry""","""Jewelry""",0,1,1,0 	(N),1 	(Y),"""Disappointing/Dangerous workmanship""","""The rings arrived with a velvet pouch and an alcohol swab for cleaning which was very nice. However, after one use, the stones started falling out. I was able to catch some or pull some out myself and super glue them in place but most of them have been lost. It was disappointing. It was also disappointing to find out that I was injured after the first use. My nipples were very sore and I thought it was because I had not used them properly. After handling the rings more and looking closely, I noticed that there were metal tags on the ends of the rings that ended up cutting into my skin. I have a heavy duty file at home so I was able get in there and file down the tags.<br />They look really nice on when they have all the stones in.""",2015-08-31,negative
"""US""","""15059347""","""R2PZ39KP43RRO1""","""B00QD52W16""","""396840564""","""Cavalier Jewelers 8MM Cobalt Chrome Ring Wedding Band - Flat Brushed Top and Polished Finish Edges""","""Jewelry""",1,2,2,0 	(N),1 	(Y),"""I really like this ring""","""I got married a few weeks ago and I really like this ring. My fiancee and I scoured around 15 different jewelry shops to look for our wedding bands. I noticed that the mens' bands made from alternative metals were very good in most shops , and in the range of 250-300 dollars. That's already a huge difference from what you'd pay for a white gold or platinum ring. However, most of these alternative metal bands displayed in the shops were size 10 (the standard display size) and given that these rings couldn't be resized they told me I would have to wait 1 or 2 weeks to order them.<br /><br />That's how I started to check out rings online. All I really wanted was a clean, beveled cobalt ring. This ring by Cavalier looks just as good as those I've seen in the shops. The price is unbelievable. I prefer cobalt over tungsten because it has a brighter look that almost resembles white gold. This ring has a very nice texture and I kinda play with it often just as Gollum played with the Ring. I also quite like the fact that the only word in the inside of the ring is &#34;cobalt&#34; and none of those fancy phrases such as &#34;brute&#34; etc. or a huge brand name that you'll find in other rings.<br /><br />Please keep up the good work Cavalier Jewelers!""",2015-08-31,positive
"""US""","""14522766""","""RBJNF33NUT0P""","""B00GINHC1I""","""468900310""","""YAZILIND Valentine Day Gift Cute y Lying Cat Ear Wire Hook Dangle Earrings""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""cute!""","""awesome for price!""",2015-08-31,positive
"""US""","""6010567""","""R2N3YGK45E1NY5""","""B005SGL2IU""","""829330802""","""Sterling Silver Plain 3 mm Classic Domed Wedding Band Thumb Ring (4 to 13)""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Love it...""",2015-08-31,positive
"""US""","""16847128""","""R39AQUEXFNKO72""","""B00YRYXNMC""","""122327137""","""Skyvan One Piece Bride Ankle Bracelet Crochet for Women Sandals Beach Foot Jewelry Anklet Rhinestone Barefoot""","""Jewelry""",0,0,0,0 	(N),1 	(Y),"""Beware: it is not a pair!""","""I now see it says one piece. It shouldn't show a pair-VERY MISLEADING! Who wants one?""",2015-08-31,negative
"""US""","""38430946""","""R1PHWL85P1OVZN""","""B00MMJ5RX2""","""547597494""","""Goldtone with Fashionable Woman Adjustable 17 Inch Rolo Chain Necklace with Matching Stud Earrings Set (B-2698)""","""Jewelry""",1,0,0,0 	(N),1 	(Y),"""Four Stars""","""Nice, Rather large. Got many compliments""",2015-08-31,positive
"""US""","""22873041""","""R3ARRMDEGED8RD""","""B00KJWQIIC""","""335625766""","""Plemo 14-Inch Laptop Sleeve Case Waterproof Fabric Bag for MacBook Air / Laptops / Notebook, Gray""","""PC""",1,0,0,0 	(N),1 	(Y),"""Pleasantly surprised""","""I was very surprised at the high quality of the stitching, the sturdiness of the handles and the padding for my laptop. The price is amazingly low and the look is very good. I am quite happy with this purchase. It fit my MacBook Pro perfectly, with a little bit of room to spare.""",2015-08-31,positive
"""US""","""30088427""","""RQ28TSA020Y6J""","""B013ALA9LA""","""671157305""","""TP-Link OnHub AC1900 Wireless Wi-Fi Router""","""PC""",1,24,31,0 	(N),0 	(N),"""OnHub is a pretty no nonsense type router that just works""","""I am a Google employee and had to chance to use the device for a few months now. This is my own opinion of the device.<br /><br />Overall OnHub is a pretty no nonsense type router that just works. Its super simple to setup with your phone, is fast and auto updates. I have not looked back ever since I set it up. The beauty in this router is that it gets better over time. You know what I mean if you have a ChromeBook. It auto updates and you never have to deal with firmware and security updates or adjusting settings on the device to get the optimal performance for your WiFi network. It just figures it out on its own.<br /><br />Why I love it:<br />1) Auto Updates. Probably the one of the main selling points. I have witnessed this first hand. It uses the power of the cloud to update. No security updates to apply, no firmware patches to apply, no need to plug in your laptop to set it up or flash, etc. It does it automatically through the internet.<br /><br />2) It's fast. I probably have 6-7 devices connected through WiFi and they all perform pretty well. I didn’t notice any performance differences when streaming Netflix or YouTube using the Ethernet connection or Wireless network.<br /><br />3) The Android app makes it dead simple to share your WiFi password, perform speed tests on your internet connection, see how much bandwidth devices on your network are using, and updated your typical settings you see in a WiFi router. The added bonus is you can even do it from anywhere you have a internet connection. No need to be on your home network. The default settings worked straight out of the box beautifully. (There is an iOS app, which has similar features)<br /><br />4) There are 2.4GHz and 5GHz antennas which should cover all your devices. The interesting bit for me, was that you only need one SSID for both frequencies. There is no concept of network-name and network-name-5g if you have a used a router in the past that broadcasted both frequencies. It will automatically figure out which is the better frequency for you and use that.<br /><br />5) No administrator password to remember or gateway ip to remember to update settings. You control everything through your phone, including adding additional managers to administer the device. Although, I haven’t actually had the need to use this, it might come in handy to help a friend or family member if they had some questions.<br /><br />6) It looks nice enough that I don’t need to hide it in my TV stand and can leave it out in the open.<br /><br />Why you may not like it:<br />1) The OnHub only has 1 Ethernet port, where as my old router had 4. While I thought I would miss this early on, I actually found that connecting all my devices via WiFi just seemed so much simpler and cleaner. If you need more ports for wired internet access, you will need a switch.<br /><br />2) There is no web interface to administrate the device, but I didn’t really miss it. Well, okay I will admit I did at first, since I was so use to it from my old access point. After the initial setup though, you don’t really need to touch any settings. As I mentioned before, you control everything through your phone, if you need to change anything or check the status.<br /><br />Future Wish List:<br />There is a pretty nice looking speaker on top that I heard during setup. It would be cool if this could be used in some other ways, other than just for setup. Maybe a future update?use that. 5) No administrator password to remember or gateway ip to remember to update settings. You control everything through your phone, including adding additional managers to administer the device. Although, I haven’t actually had the need to use this, it might come in handy to help a friend or family member if they had some questions. 6) It looks nice enough that I don’t need to hide it in my TV stand and can leave it out in the open. Why you may not like it: 1) The OnHub only has 1 Ethernet port, where as my old router had 4. While I thought I would miss this early on, I actually found that connecting all my devices via WiFi just seemed so much simpler and cleaner. If you need more ports for wired internet access, you will need a switch. 2) There is no web interface to administrate the device, but I didn’t really miss it. Well, okay I will admit I did at first, since I was so use to it from my old access point. After the initial setup though, you don’t really need to touch any settings. As I mentioned before, you control everything through your phone, if you need to change anything or check the status. Future Wish List: There is a pretty nice looking speaker on top that I heard during setup. It would be cool if this could be used in some other ways, other than just for setup. Maybe a future update?""",2015-08-31,positive
"""US""","""20329786""","""RUXJRZCT6953M""","""B00PML2GQ8""","""982036237""","""AmazonBasics USB 3.0 A Male to A Male Cable - 3.3 Feet 1 Meter""","""PC""",0,2,2,0 	(N),0 	(N),"""None of them worked. No functionality at all.""","""Bought cables in 3ft, 6ft and 9ft. NONE of them worked. NO FUNCTIONALITY WHATSOEVER. Tested many times, its as if the copper wires are just not connected to the terminations. Do these even go through Quality Control before they leave the factory? Waste of money and time.""",2015-08-31,negative
"""US""","""14215710""","""R7EO0UO6BPB71""","""B001NS0OZ4""","""576587596""","""Transcend P8 15-in-1 USB 2.0 Flash Memory Card Reader TS-RDP8K""","""PC""",0,0,0,0 	(N),1 	(Y),"""just keep searching.""","""nope, cheap and slow""",2015-08-31,negative
"""US""","""38264512""","""R39NJY2YJ1JFSV""","""B00AQMTND2""","""964759214""","""Aleratec SATA Data Cable 2.0 20in Serial ATA Straight Connector 6-Pack Combo""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Excellent! Great value and does the job.""",2015-08-31,positive
"""US""","""30548466""","""R31SR7REWNX7CF""","""B00KX4TORI""","""170101802""","""Kingston Digital MobileLite G4 USB 3.0 Multi-Function Card Reader (FCR-MLG4)""","""PC""",1,0,0,0 	(N),1 	(Y),"""Good quality, works well and compact""","""Good quality,works well and compact size""",2015-08-31,positive
"""US""","""589298""","""RVBP8I1R0CTZ8""","""B00P17WEMY""","""206124740""","""White 9 Inch Unlocked Dual Sim Card Phone Tablet 9 Inch 1024*600 3g Phone Call Tablet Pc Android 4.2 512mb/4gb Mtk6572 Dual Coredual Cameras Wifi Bluetooth GPS""","""PC""",0,1,2,0 	(N),1 	(Y),"""in fact this is third China good. Demn s***""","""This demn tablet is just a Real Chinese product. The demn camera does not knows it's function. in fact this is third China good. Demn s***""",2015-08-31,negative
"""US""","""49329488""","""R1QF6RS1PDLU18""","""B00TR05L9Y""","""778403103""","""Lenovo TAB2 A10 - 10.1"" 2-in-1 Tablet (1.5Ghz, 2 GB SDRAM, 16 GB SSD, Android 4.4 KitKat) ZA000001US""","""PC""",1,1,1,0 	(N),1 	(Y),"""Good""","""I am not sure I don't know if it is the tablet or lollipop. Sometimes I can't get a good connection. Otherwise I do like it. It does almost everything I want. els well made. I have one of there computers and I thought this was a good buy and was thinking that there computer was good.""",2015-08-31,positive
"""US""","""50728290""","""R23AICGEDAJQL1""","""B0098Y77OG""","""177098042""","""Acer""","""PC""",0,0,0,0 	(N),1 	(Y),"""You get what you pay for""","""After exactly 45 days, the screen went dark. Power LED is lit & blue, my computer is able to detect the monitor but nothing on screen. Not even OSD. Tried different computers, different DVI/VGA cables, no dice.<br /><br />Had to reach out to the support, which advised me to send it in for repair to their Temple, Texas repair center. Have to pay one-way shipping and they may take 7-10 business days to do the repair (that's after they receive it). There is no other recourse but to be without a monitor for good 15-20 days (taking into account shipping time both ways).<br /><br />Should've just spent some extra money and bought a decent monitor to begin with.""",2015-08-31,negative
"""US""","""37802374""","""R2EY3N4K9W19UP""","""B00IFYEYXC""","""602496520""","""AzureWave Broadcom BCM94352HMB 802.11/ac/867Mbps WLAN + BT4.0 Half Mini PCI-E""","""PC""",1,3,4,0 	(N),1 	(Y),"""Great for Windows 7 Laptop!""","""Replaced my Intel Centrino 2230 with the BCM94352HMB and it wasn't plug and play. A quick hardwired connection and searching for drivers brings up few options as Broadcom doesn't directly support drivers for these Wifi cards. You need to download from a major brand like Asus to acquire the driver I would google BCM94352HMB driver and go to the Wikidevi site and download the Wi-Fi Driver V6.32.223.1 for Windows 7 32bit & 64bit. Its an Asus driver and it works alot better than the Dell driver which I got connections drops with. With the Asus Driver no drops and a perfectly stable connection.<br /><br />Its a hell of an upgrade over the 2230 which is a piece of junk with problematic drivers. Intel makes good CPU's but terrible Wifi cards in the past few years.""",2015-08-31,positive
"""US""","""52027882""","""RC9AW4HKJ016M""","""B0091ITP0S""","""977217357""","""HDE Rotating iPad Case Magnetic Folding Leather Cover Folio Flip Stand for Apple iPad 2 iPad 3 iPad 4 (Purple Embossed)""","""PC""",0,0,0,0 	(N),1 	(Y),"""One Star""","""IT HAS ALREADY CRACKED AT ONE OF THE CORNERS.""",2015-08-31,negative
"""US""","""41770239""","""R2ALWJE9N6ZBXD""","""B008I21EA2""","""295632907""","""Linksys AC1750 Wi-Fi Wireless Dual-Band+ Router with Gigabit, Smart Wi-Fi App Enabled to Control Your Network from Anywhere (EA6500)""","""PC""",0,0,0,0 	(N),0 	(N),"""Very Disappointed""","""Very disappointed the range of the router is very poor no more than 6mts, bought this to substitute the carrier default modem but the one of the carrier has more range.""",2015-08-31,negative
"""US""","""42560427""","""R2G5FPA4OX37GV""","""B00MRB7SBO""","""922591915""","""iPad Pro 9.7, iPad mini, iPad 234 & iPad Air / Air 2 Tripod Mount Holder + Extendable Camera Tripod Adapter with 360° Med. Locking Ball Head / Hand-Held Monopod Works with Case or Without Case""","""PC""",1,1,1,0 	(N),1 	(Y),"""Five Stars""","""Works well. I use this for my Skype meetings.""",2015-08-31,positive
"""US""","""46345923""","""R1IKTSEVXSIMOD""","""B00LLER2CS""","""997551273""","""SanDisk 16GB CZ43 Ultra Fit Series USB 3.0 Flash Drive (SDCZ43-016G-G46)""","""PC""",1,0,0,0 	(N),1 	(Y),"""The encryption software that comes preloaded is really easy to use""","""The encryption software that comes preloaded is really easy to use, I wasn't expecting it to be on there, so that was a bonus.""",2015-08-31,positive
"""US""","""41751192""","""R2YA6G6SRFEWF6""","""B00B0CQCCC""","""937999925""","""TRENDnet Wireless AC1750 Dual Band Gigabit Router with USB Share Port, TEW-812DRU Version 2.1""","""PC""",0,0,1,0 	(N),1 	(Y),"""Didn't last 2 years.""","""I have owned this router for less than 2 years (purchased in November 2013). The range and speed was acceptable, although, for the price I would have liked better. This would probably have been a 3 or 4 star review except, as of mid July, 2015, it has stopped working properly. One day, out of the blue, it no longer provided an internet connection. The wireless network still exists but all devices attached show no internet connection. The same happens for any devices connected via Ethernet through the router. I have tried all the following in troubleshooting:<br />1: connected straight to the modem and had an internet connection.<br />2: Reset to factory settings and connected to default network but no internet.<br />3: Connected replacement router via same ethernet cable to the modem and it provided internet without issue.<br />4: checked router, power adapter, and Ethernet cable for any signs of damage (we have a cat) but none exist.<br /><br />So, As a result, I am rather upset that this product did not even last 2 years. I paid $135 for this thing new. It I had wanted a disposable product i would have spent 30 bucks on a cheap wireless N router and called it a day.<br /><br />If anyone knows of a fix or something for this issue, I will try it and gladly take this up to 3 or so stars but for the time being, I really believe it deserves one star.""",2015-08-31,negative
"""US""","""21176481""","""RS9H1N9I3Z1IA""","""B00GU8W5AE""","""13865167""","""Redragon M901 PERDITION 16400 DPI High-Precision Programmable Laser Gaming Mouse for PC, MMO, 18 Programmable Buttons, Weight Tuning Cartridge, 12 Side Buttons, 5 programmable user profiles, Omron Micro Switches (White)""","""PC""",1,0,0,0 	(N),1 	(Y),"""Awesome gaming mouse""","""My first gaming mouse, and this thing is cool! You can customize the dpi, colors, buttons. Mouse is comfortable. With some tweaks on the DPI settings, this mouse is absolutely perfect. 10/10 would buy again. 11/10 with rice""",2015-08-31,positive
"""US""","""10674058""","""RKKLBI76VTDNT""","""B00XHMXJQ0""","""967483469""","""Mudder MHL Adapter Kit 6.5 Feet/ 2M Micro USB to HDMI Cable 1080p HDTV, Push from Smartphone to TV Multi Control/ Wiplug Cable Converter for Samsung Galaxy S5 S4 S3 Note 4 SM-N910A Galaxy Tab 3 8.0 T310 HTC LG Sony""","""PC""",0,0,0,0 	(N),1 	(Y),"""One Star""","""I cannot get it to work""",2015-08-31,negative
"""US""","""43341796""","""R2NJ3WFUS4E5G6""","""B00YGJJQ6U""","""986548413""","""Fintie iPad Air 2 Case (2014 Release) - 360 Degree Rotating Stand Protective Case Smart Cover with Auto Sleep / Wake Feature""","""PC""",1,0,0,0 	(N),1 	(Y),"""Great choices of covers but no Auto-shut off or on""","""Love that Finite makes different designs and that the grooves are pretty deep to hold the IPad Air up. That's why I bought the case. But...the auto awake and shut off does not work with my case and not sure why. So I have to set auto-lock in the iPad settings just so it shuts off with inactivity.""",2015-08-31,positive
"""US""","""13232866""","""R21PTQNLGCBN0I""","""B00XMN20Y6""","""873354048""","""Fintie iPad 2/3/4 Case - Slim Fit Folio Case with Smart Cover Auto Sleep / Wake Feature for Apple iPad 2, iPad 3 & iPad 4th Generation with Retina Display - Floral Fan Purple""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""Nice color, I love it""",2015-08-31,positive
"""US""","""29333557""","""R3G4RT3EQ9RSY7""","""B00MA40W9I""","""535866197""","""Egoway® New Laptop Battery for Apple A1309 A1297 Unibody MacBook Pro 17""(2009 Version Early 2009 Mid-2009 Mid-2010) fits: MC226*/A MC226CH/A MC226J/A MC226LL/A MC226TA/A MC226ZP/A + Two Free Screwdrivers[Li-Polymer 7.2V/13000mAh 9-Cell]""","""PC""",0,0,0,0 	(N),1 	(Y),"""Totally wasted $60 on this battery""","""Totally wasted $60 on this battery. Didn't work on my 17&#34; MBP (Mid-2009). Went to Apple and had them replace it with their battery for an arm and a leg - but at least it worked.""",2015-08-31,negative
"""US""","""394771""","""RDVE5MHPKF0R8""","""B00NQ9X78Y""","""290709970""","""Ionic Screen Protector for Amazon Fire HD 6"" and HD 6"" Kids Edition 2014 Film Clear (Invisible) (3-pack)[Lifetime Replacement Warranty]""","""PC""",1,0,0,0 	(N),1 	(Y),"""five start""","""product good""",2015-08-31,positive
"""US""","""16160990""","""RW9VR7UKL3E69""","""B00HPQ0H0K""","""176437370""","""ARCTIC S111 USB-Powered Portable Stereo Speakers for Tablet/eReader/MP3/Computers""","""PC""",0,0,0,0 	(N),1 	(Y),"""tinny sounding""","""tinny weak sound""",2015-08-31,negative
"""US""","""40762662""","""R65UQSAULGB5""","""B00LCJ4HUW""","""331269443""","""Fire HD 6""","""PC""",1,0,0,0 	(N),1 	(Y),"""Five Stars""","""This does everything. A very handy item to have and use""",2015-08-31,positive
"""US""","""47990468""","""R4DGUM9WZ1Z4O""","""B00M7T8T1E""","""863844723""","""TOTMC USB 2.0 Video Capture Adapter for Windows Xp, 2000, Vista, Window 7, Window 8""","""PC""",0,0,0,0 	(N),1 	(Y),"""Do not buy, invest in a better device""","""Terrible product. This device has absolutely no support, I was not able to even find any digitally signed drivers to work with this device. The only thing that I could get to work was the capture software, which seemed to work fine with my webcam. You get what you pay for, invest in a better capture device if you want any results.""",2015-08-31,negative
"""US""","""12246861""","""R2WV71J88ERO3H""","""B00J082KFQ""","""55148922""","""Case Logic BPCA-115 Berkley Plus 15.6-Inch Laptop + Tablet Backpack""","""PC""",1,0,0,0 	(N),1 	(Y),"""Slimmer laptop bag""","""This is pretty much what I wanted. A backpack that was slimmer than the Ful backpack I previously used. I miss the multiple zippered compartments though. I wish there were more quick access front pockets although the lumbar pocket is pretty handy so far.""",2015-08-31,positive
